Age,Gender,Country,Device,GameGenre,SessionCount,AverageSessionLength,SpendingSegment,InAppPurchaseAmount,FirstPurchaseDaysAfterInstall,PaymentMethod,LastPurchaseDate
25.0,0,26,0,5,9,33.06,1,6.47,18.0,5,220
25.0,1,18,0,7,13,23.28,1,11.99,17.0,0,22
44.0,1,17,0,6,12,33.64,1,15.27,29.0,4,109
45.0,1,23,1,6,12,6.7,1,6.65,15.0,1,5
32.0,1,12,1,1,6,6.07,1,18.5,26.0,3,120
36.0,1,11,1,11,12,9.68,0,300.19,8.0,1,19
26.0,0,15,0,13,18,17.01,1,5.28,7.0,5,21
39.0,1,6,0,6,14,15.88,1,3.74,30.0,1,5
27.0,1,14,1,13,7,17.21,1,15.43,14.0,2,75
30.0,0,17,0,13,15,21.21,0,36.29,26.0,4,88
32.0,1,23,0,4,14,22.17,1,14.24,0.0,3,73
35.0,1,13,1,6,6,25.93,1,0.97,24.0,5,29
38.0,1,25,1,5,8,27.56,1,0.71,19.0,2,150
47.0,2,5,0,2,11,33.4,1,11.975000000000001,16.0,3,150
33.0,0,7,0,0,8,10.4,1,8.02,25.0,5,210
54.0,1,4,0,11,18,14.34,1,16.5,18.0,3,41
50.0,1,11,0,6,12,27.31,0,214.42,26.0,4,98
43.0,2,10,0,6,14,15.19,1,2.09,9.0,4,172
19.0,1,24,1,2,10,9.7,1,10.31,16.0,4,6
37.0,0,7,1,5,9,26.08,0,151.97,12.0,3,42
33.0,1,14,1,7,7,24.15,0,138.63,28.0,1,194
36.0,0,10,1,1,8,31.26,1,6.13,2.0,0,120
20.0,1,7,0,13,8,11.17,1,6.26,30.0,0,21
25.0,0,10,1,2,7,23.46,1,15.85,11.0,4,190
51.0,1,25,0,2,12,7.9,1,5.12,18.0,5,58
29.0,1,26,0,11,14,5.6,1,7.78,2.0,6,88
46.0,1,25,0,12,10,11.43,1,16.96,1.0,2,213
19.0,0,4,0,9,6,22.06,1,13.36,12.0,4,77
41.0,1,21,1,8,10,21.08,1,16.49,21.0,5,47
49.0,0,18,1,10,7,26.63,1,14.89,22.0,5,136
20.0,1,10,1,11,14,6.63,1,0.21,3.0,2,27
14.0,0,16,1,9,7,14.99,1,19.77,15.0,2,175
14.0,1,1,1,12,17,30.84,1,16.2,25.0,1,79
54.0,0,1,0,4,12,23.78,1,5.63,28.0,5,101
47.0,1,14,0,3,12,15.34,1,8.79,13.0,4,157
48.0,1,18,1,12,11,13.94,0,218.26,18.0,6,219
36.0,0,1,0,2,11,10.93,0,389.06,11.0,3,154
19.0,1,25,0,13,11,31.0,1,11.47,16.0,3,87
32.0,1,1,1,12,11,26.69,0,364.35,21.0,5,51
31.0,0,26,0,12,13,9.08,1,19.95,22.0,4,142
22.0,0,4,1,6,14,23.4,1,19.05,16.0,1,130
29.0,0,3,1,14,8,25.97,0,21.48,9.0,5,7
37.0,0,23,0,13,14,11.38,1,10.47,28.0,2,75
20.0,1,24,0,9,13,16.68,1,5.82,2.0,1,65
26.0,1,10,0,7,9,31.18,1,11.88,10.0,0,26
43.0,1,9,0,6,5,28.53,1,5.76,17.0,2,223
14.0,1,16,0,3,10,25.49,0,190.1,26.0,4,67
38.0,0,22,1,2,12,22.52,1,7.22,18.0,3,29
21.0,1,9,0,4,10,7.63,1,2.95,8.0,2,115
18.0,1,22,0,7,8,18.78,1,19.75,23.0,4,67
18.0,1,12,1,6,13,16.56,1,11.975000000000001,16.0,3,150
37.0,1,9,1,1,3,28.16,1,19.32,20.0,6,192
45.0,0,1,0,5,15,16.35,1,9.68,27.0,6,123
23.0,0,4,0,14,5,8.99,1,11.72,10.0,4,60
30.0,0,8,0,3,15,32.62,0,116.24,24.0,1,73
18.0,1,10,0,7,9,27.84,1,17.92,25.0,6,193
28.0,0,12,0,6,14,10.81,1,0.92,17.0,1,174
35.0,0,11,1,10,9,24.68,1,2.38,21.0,4,136
24.0,1,20,0,7,12,25.61,1,12.64,30.0,5,181
25.0,1,10,1,8,8,7.93,1,12.65,17.0,0,113
54.0,0,6,1,12,12,33.48,1,2.15,5.0,3,49
13.0,1,2,1,5,13,30.28,0,366.8,5.0,5,57
23.0,0,10,1,9,12,27.32,1,2.3,3.0,2,147
40.0,1,17,1,12,7,19.23,1,11.43,22.0,6,74
23.0,0,16,1,2,9,21.19,1,8.01,0.0,5,162
15.0,1,9,1,8,15,18.22,1,14.77,16.0,3,59
18.0,1,15,0,7,9,34.09,1,9.13,29.0,5,102
45.0,1,11,1,7,11,31.9,1,13.7,13.0,4,131
33.0,0,6,0,11,11,16.71,1,8.56,9.0,1,12
40.0,1,8,0,12,8,12.83,1,0.73,2.0,1,167
21.0,1,19,0,1,10,12.95,0,40.94,29.0,1,5
22.0,1,25,0,9,14,6.03,1,9.82,15.0,0,157
37.0,1,16,0,8,13,33.01,1,5.78,4.0,3,205
50.0,0,23,0,10,8,17.2,1,3.46,25.0,0,92
38.0,0,26,1,3,8,24.46,1,10.87,10.0,6,99
41.0,1,5,0,1,11,30.42,1,11.76,23.0,5,172
37.0,1,11,1,12,8,24.85,1,15.6,7.0,4,52
36.0,1,15,1,13,13,10.93,1,6.95,13.0,2,211
45.0,1,1,0,4,10,13.79,1,10.09,15.0,2,209
25.0,0,2,0,0,11,33.57,1,14.58,0.0,5,221
39.0,0,19,1,4,8,13.02,1,16.18,28.0,4,101
26.0,0,2,0,4,16,13.07,1,14.96,15.0,2,222
15.0,0,18,1,3,11,24.36,1,0.81,30.0,1,60
17.0,1,15,1,8,14,16.34,1,5.3,3.0,0,192
38.0,0,17,0,4,11,27.67,1,17.69,19.0,6,74
33.0,1,14,0,3,8,25.57,1,16.18,2.0,3,111
34.0,1,8,1,1,8,6.9,0,285.1,19.0,1,137
46.0,0,10,0,2,6,28.38,1,17.52,27.0,6,63
33.0,0,20,0,7,11,22.78,1,11.47,5.0,6,166
34.0,1,0,0,13,17,29.8,1,7.48,23.0,3,166
28.0,1,23,0,11,12,25.71,1,5.6,24.0,4,192
51.0,0,25,1,1,8,22.03,1,14.27,15.0,0,46
45.0,0,0,0,1,18,27.31,1,18.36,1.0,5,50
47.0,1,10,0,10,13,25.67,0,451.63,4.0,3,74
31.0,1,8,0,14,7,18.97,1,11.74,13.0,6,94
54.0,1,5,1,0,11,26.76,1,5.97,2.0,1,108
35.0,1,0,1,13,7,33.8,0,306.61,18.0,5,30
42.0,0,10,1,2,10,32.06,1,8.63,5.0,1,184
36.0,1,10,1,12,5,12.22,1,18.44,20.0,6,77
34.0,1,12,0,14,14,13.12,1,9.01,3.0,2,134
35.0,0,23,0,12,12,15.07,1,10.21,16.0,0,219
29.0,0,15,0,11,10,5.93,1,1.3,11.0,4,53
47.0,0,6,0,10,9,25.92,1,10.54,19.0,0,129
54.0,1,1,0,6,8,7.87,1,17.4,26.0,2,74
27.0,1,1,0,8,11,14.88,1,18.74,28.0,3,167
40.0,1,5,0,6,11,7.15,1,10.13,23.0,6,59
15.0,1,20,0,4,10,12.03,1,13.37,11.0,6,77
17.0,0,9,0,13,13,13.45,1,9.34,10.0,4,147
48.0,1,9,0,2,9,29.15,1,7.34,30.0,1,65
15.0,1,18,1,11,5,19.56,1,12.92,23.0,1,193
50.0,1,10,0,11,9,9.55,0,231.43,13.0,6,135
38.0,1,9,1,10,11,12.45,1,11.975000000000001,16.0,3,150
51.0,0,17,0,13,11,22.87,0,28.38,11.0,0,165
39.0,1,9,0,6,7,31.84,0,338.49,3.0,4,150
29.0,1,5,1,5,15,6.06,1,15.49,24.0,4,190
44.0,1,8,0,13,7,10.96,1,18.87,4.0,3,210
37.0,1,10,0,6,18,25.63,1,14.94,8.0,3,14
41.0,1,15,0,0,10,13.72,1,0.87,19.0,4,101
35.0,0,5,1,11,12,18.09,1,16.15,28.0,1,78
29.0,1,22,0,14,7,25.53,1,12.3,16.0,4,210
25.0,1,11,1,14,10,9.46,1,0.4,21.0,1,114
40.0,0,8,0,1,8,30.44,0,265.97,17.0,3,49
36.0,0,9,0,14,8,21.45,1,11.19,24.0,3,215
24.0,0,2,0,10,8,6.8,1,10.09,13.0,5,29
26.0,1,8,0,9,11,16.96,1,3.26,23.0,6,27
14.0,1,24,1,5,13,19.69,0,199.49,7.0,3,62
20.0,1,9,1,6,7,29.09,1,15.57,4.0,6,203
42.0,1,17,0,9,9,34.69,1,0.53,26.0,4,161
23.0,1,12,0,6,13,9.7,1,10.07,3.0,5,12
22.0,1,12,0,9,8,8.7,1,14.27,7.0,6,15
54.0,0,15,0,12,13,27.13,1,3.98,23.0,5,135
17.0,0,6,0,12,18,17.07,1,11.975000000000001,16.0,3,150
17.0,0,5,0,12,11,26.16,1,8.91,20.0,0,209
22.0,0,17,0,9,5,31.72,1,11.86,4.0,5,9
54.0,0,23,0,8,9,16.16,2,11.975000000000001,16.0,3,150
30.0,0,6,1,1,9,14.29,0,255.92,28.0,3,191
21.0,0,16,0,1,8,28.69,1,5.14,16.0,0,132
21.0,1,3,0,8,9,7.77,0,445.17,20.0,6,64
19.0,1,19,0,12,9,24.91,1,10.7,15.0,6,176
43.0,0,18,0,13,15,11.76,0,178.63,20.0,6,151
52.0,0,7,0,1,10,24.27,1,11.68,0.0,2,188
36.0,1,19,0,13,15,24.43,2,2129.13,24.0,4,33
18.0,0,12,0,3,9,11.01,1,11.975000000000001,16.0,3,150
31.0,1,19,0,5,7,27.44,1,11.72,3.0,1,160
49.0,0,17,0,12,9,23.68,1,18.99,17.0,6,221
39.0,1,12,0,9,13,14.58,1,1.58,11.0,1,2
16.0,1,23,0,4,8,14.41,1,7.88,26.0,2,157
35.0,1,21,0,10,11,25.66,1,3.51,25.0,3,33
49.0,0,23,1,0,10,16.96,1,3.49,24.0,4,156
29.0,0,7,0,7,5,25.44,1,17.46,28.0,3,12
25.0,1,9,1,2,12,24.99,1,7.75,30.0,2,222
33.0,0,20,1,3,10,16.15,1,17.35,2.0,3,128
31.0,1,15,0,11,11,29.08,1,0.9,19.0,6,74
51.0,0,3,0,7,9,16.69,1,17.78,28.0,0,168
43.0,0,18,0,13,7,17.67,0,358.28,2.0,6,224
27.0,1,7,1,9,6,27.52,1,5.67,29.0,2,63
46.0,1,0,1,13,16,11.2,1,15.22,17.0,0,120
45.0,0,14,1,3,6,8.07,1,9.16,4.0,1,174
14.0,1,22,0,7,11,27.34,1,2.94,2.0,4,46
52.0,0,19,1,8,12,5.69,1,15.35,17.0,2,137
26.0,0,1,1,11,16,23.7,1,16.0,19.0,5,153
31.0,0,7,1,5,12,13.7,1,8.7,29.0,5,23
20.0,1,22,0,4,9,14.39,1,9.79,9.0,4,62
49.0,0,0,0,10,11,33.29,1,1.69,30.0,6,220
49.0,0,21,0,14,9,22.56,1,4.63,11.0,1,181
50.0,1,12,0,3,13,23.07,1,7.27,27.0,5,74
37.0,0,25,1,8,12,28.16,1,2.3,29.0,0,176
21.0,0,19,1,12,9,12.07,1,14.9,23.0,1,2
23.0,1,7,0,10,7,10.65,1,7.56,13.0,6,146
22.0,1,0,0,4,10,15.04,1,9.59,26.0,0,114
31.0,0,3,0,2,9,14.8,1,10.04,22.0,3,25
52.0,0,5,0,3,4,17.64,1,3.91,25.0,4,90
18.0,1,14,0,13,13,6.36,1,11.34,5.0,6,40
48.0,0,12,1,9,10,16.94,1,14.02,4.0,3,15
46.0,1,15,0,9,8,7.86,1,6.93,18.0,0,10
30.0,1,10,1,4,8,33.32,1,9.68,5.0,2,140
25.0,0,19,0,12,14,23.74,1,11.58,19.0,1,56
25.0,1,23,0,4,9,32.08,1,11.56,10.0,3,59
41.0,0,2,0,3,3,26.03,1,18.96,19.0,6,201
26.0,1,17,0,12,8,12.99,1,1.18,6.0,3,13
19.0,1,22,1,1,6,33.14,1,13.72,9.0,4,75
47.0,1,24,1,0,10,22.52,1,9.12,4.0,6,202
33.0,0,4,0,7,8,20.77,1,9.67,10.0,5,184
13.0,0,0,1,7,9,22.48,1,18.3,3.0,5,9
20.0,1,13,0,10,9,20.65,1,11.975000000000001,16.0,3,150
43.0,0,26,1,14,7,5.2,1,0.9,2.0,1,63
13.0,0,21,0,12,13,33.9,1,6.5,30.0,2,193
14.0,1,17,1,4,15,17.06,1,10.86,5.0,4,133
51.0,0,3,1,5,6,25.43,1,3.95,2.0,4,99
43.0,0,15,0,12,10,13.09,0,11.975000000000001,16.0,3,150
54.0,0,18,0,6,7,34.74,1,6.93,11.0,3,100
30.0,1,23,0,11,11,6.87,1,9.41,23.0,3,146
39.0,1,14,1,9,14,28.97,1,10.44,6.0,6,201
40.0,0,6,1,4,7,13.23,1,11.95,27.0,1,59
30.0,0,22,1,14,8,19.45,1,6.11,21.0,5,156
39.0,1,1,1,7,6,31.24,1,9.01,18.0,1,96
24.0,0,23,0,8,5,25.63,1,8.8,16.0,2,176
50.0,0,15,0,13,11,20.45,1,15.93,6.0,1,190
37.0,1,23,0,12,15,20.28,1,8.0,1.0,2,70
28.0,1,10,0,13,8,14.42,1,6.07,13.0,0,16
16.0,1,19,1,10,11,26.4,1,16.48,13.0,2,207
43.0,0,26,0,3,5,9.14,1,17.6,26.0,1,160
52.0,1,25,1,9,16,13.69,1,4.34,13.0,3,24
13.0,1,10,0,9,9,7.9,1,0.26,3.0,4,176
48.0,0,20,1,5,8,8.78,0,368.41,1.0,1,85
42.0,1,11,1,6,11,22.87,1,15.26,1.0,4,59
46.0,1,23,1,10,10,11.31,2,2158.43,6.0,2,43
50.0,0,7,1,14,7,20.87,1,5.73,19.0,5,205
16.0,0,6,1,4,11,31.39,0,11.975000000000001,16.0,3,150
37.0,1,5,0,2,11,6.61,1,7.1,6.0,3,203
34.0,0,0,1,9,16,34.34,0,183.93,26.0,3,149
47.0,1,7,0,1,12,16.14,0,11.975000000000001,16.0,3,150
18.0,1,23,0,0,14,15.68,0,11.975000000000001,16.0,3,150
26.0,1,3,0,1,8,18.79,1,8.82,21.0,1,154
44.0,1,19,0,8,8,31.66,0,188.55,15.0,1,97
51.0,1,24,1,11,13,28.59,1,4.02,30.0,6,187
23.0,0,1,1,5,10,15.13,1,0.14,28.0,5,52
53.0,0,0,1,0,13,15.92,1,15.4,24.0,5,195
53.0,0,4,0,10,10,7.42,1,12.42,6.0,4,7
28.0,0,15,0,4,9,33.57,1,4.27,29.0,4,86
24.0,1,11,0,4,4,34.37,1,14.8,8.0,2,19
54.0,0,1,0,7,11,15.2,1,11.975000000000001,16.0,3,150
24.0,1,5,0,12,13,10.58,1,8.84,20.0,0,47
23.0,1,16,1,6,11,32.24,1,8.5,21.0,6,222
13.0,1,20,0,9,6,9.01,1,6.0,0.0,0,71
18.0,0,6,0,2,5,15.67,1,13.31,7.0,4,93
33.0,1,10,1,12,6,23.73,0,53.69,24.0,4,106
14.0,0,2,0,0,14,13.15,1,3.88,1.0,1,124
18.0,0,15,0,5,13,12.08,1,19.42,28.0,5,50
43.0,1,14,0,10,6,7.06,0,40.05,2.0,1,186
28.0,1,2,0,12,8,5.17,0,497.91,11.0,1,64
15.0,1,26,0,10,9,8.16,1,18.9,3.0,4,173
44.0,0,10,1,2,9,26.5,1,13.84,2.0,1,204
29.0,1,18,0,4,11,23.44,1,2.5,13.0,1,57
17.0,1,10,0,1,9,27.06,0,214.66,4.0,2,76
19.0,1,16,0,10,6,17.27,1,11.975000000000001,16.0,3,150
49.0,1,13,1,8,6,10.23,1,19.11,10.0,4,131
16.0,1,16,1,2,10,31.08,1,9.73,2.0,3,118
41.0,1,1,1,0,11,19.81,1,9.09,6.0,4,15
30.0,1,6,0,12,8,16.7,1,7.81,30.0,0,203
43.0,0,20,1,14,11,6.02,1,16.28,24.0,3,123
18.0,1,10,0,11,14,25.73,1,8.28,20.0,0,189
21.0,0,4,1,10,10,30.4,2,4471.87,9.0,3,116
37.0,0,21,0,9,7,21.54,0,158.49,8.0,5,114
33.0,0,6,0,13,10,24.06,1,15.51,0.0,3,210
15.0,1,10,0,9,2,10.73,1,17.91,18.0,0,185
17.0,1,8,1,7,5,18.17,1,18.83,8.0,3,94
39.0,1,23,0,5,8,7.6,1,15.06,26.0,3,151
47.0,0,17,0,6,7,20.62,1,11.975000000000001,16.0,3,150
49.0,1,21,0,14,9,17.41,1,9.39,10.0,6,61
36.0,1,7,0,0,7,23.41,1,0.19,18.0,5,78
23.0,1,11,1,12,5,16.83,1,10.25,21.0,2,200
45.0,0,10,0,12,13,15.99,1,19.72,29.0,6,213
44.0,1,2,0,10,13,30.7,1,4.69,13.0,2,186
46.0,1,19,0,3,8,20.17,0,227.23,28.0,1,200
41.0,0,9,1,3,13,30.8,1,13.67,11.0,6,67
33.0,0,9,0,1,9,8.71,1,9.46,26.0,0,11
25.0,1,5,0,12,5,23.22,1,9.85,21.0,6,41
33.0,2,26,0,8,12,30.45,1,14.7,2.0,4,152
18.0,1,3,1,11,12,10.32,1,2.44,22.0,4,53
22.0,1,17,0,5,10,28.03,1,17.57,1.0,6,179
24.0,1,26,0,14,10,20.63,1,8.82,16.0,5,57
22.0,1,13,0,6,10,27.65,1,11.975000000000001,16.0,3,150
39.0,1,25,1,11,11,15.51,1,12.69,2.0,1,45
54.0,0,9,0,3,6,25.06,1,1.83,24.0,0,94
31.0,0,26,0,12,10,27.57,1,6.09,20.0,0,72
53.0,1,9,0,9,11,6.29,2,3111.21,11.0,2,1
23.0,1,24,0,8,10,7.46,1,2.75,28.0,5,133
22.0,1,22,0,12,13,25.31,1,16.01,26.0,4,127
28.0,0,8,1,4,11,15.79,1,14.39,19.0,0,152
42.0,0,10,0,14,7,5.39,1,3.99,23.0,0,213
25.0,1,15,1,5,9,30.14,1,4.32,18.0,3,91
49.0,1,25,0,6,18,7.86,1,14.84,10.0,5,31
50.0,1,22,0,10,17,26.35,1,3.31,13.0,3,175
47.0,1,9,0,3,9,20.17,1,8.83,24.0,4,183
13.0,1,17,0,4,7,31.54,1,20.0,27.0,6,103
36.0,1,22,0,6,7,15.7,1,15.06,21.0,6,23
52.0,0,8,0,11,9,5.65,1,8.21,17.0,4,114
45.0,1,18,1,5,11,27.03,0,490.96,23.0,4,130
48.0,0,21,0,8,8,20.25,1,2.46,9.0,4,61
49.0,1,8,0,5,7,25.56,1,4.86,30.0,0,62
46.0,1,11,1,0,3,31.41,1,7.77,6.0,0,184
40.0,1,10,1,14,9,12.68,1,18.45,17.0,6,197
33.0,1,19,0,6,8,5.96,1,0.66,26.0,1,26
49.0,1,20,0,6,10,7.84,0,413.16,23.0,2,180
31.0,0,1,0,3,12,25.21,1,11.1,26.0,5,173
27.0,1,5,1,10,7,19.5,1,16.54,22.0,0,145
41.0,0,17,0,6,14,21.01,1,8.67,23.0,4,14
32.0,1,13,1,13,8,5.39,1,10.87,18.0,6,165
16.0,0,14,1,5,6,31.48,1,9.47,15.0,0,12
33.0,1,17,0,10,8,30.2,1,0.98,4.0,2,92
41.0,0,9,0,1,17,25.91,1,0.13,22.0,1,205
33.0,0,13,1,14,13,27.67,1,11.975000000000001,16.0,3,150
50.0,1,20,0,7,9,11.59,2,4456.3,24.0,1,124
17.0,1,23,0,12,11,20.41,1,17.32,28.0,0,14
37.0,0,3,0,11,13,18.87,1,1.35,27.0,6,13
40.0,1,5,1,6,7,15.51,1,6.29,14.0,1,214
42.0,1,22,1,11,4,34.83,1,0.84,7.0,2,49
19.0,0,10,1,5,13,24.26,0,421.3,22.0,5,174
16.0,1,10,0,9,11,29.8,1,18.58,16.0,2,208
45.0,1,17,0,2,18,34.12,1,2.61,8.0,0,124
13.0,1,9,1,6,4,18.28,2,932.52,18.0,2,147
41.0,1,19,0,3,13,24.51,1,16.93,20.0,6,74
22.0,1,25,1,3,6,34.43,1,17.14,21.0,2,190
26.0,0,12,1,3,12,8.53,1,6.25,27.0,1,94
26.0,1,12,0,13,8,26.36,1,4.28,27.0,5,26
40.0,1,24,1,6,9,24.16,1,9.33,3.0,0,91
26.0,0,14,0,12,7,18.33,1,8.42,21.0,5,17
38.0,1,11,0,11,11,15.59,1,17.64,23.0,0,5
29.0,0,18,1,12,13,15.83,0,192.21,15.0,2,139
49.0,2,1,1,5,17,12.72,1,6.21,7.0,2,143
47.0,0,11,1,11,11,9.22,1,19.55,1.0,1,111
33.0,1,6,0,9,4,28.63,1,12.31,9.0,0,213
27.0,1,19,0,11,4,21.47,1,13.02,2.0,4,163
38.0,1,10,0,0,4,30.48,1,19.01,18.0,1,121
38.0,0,10,1,9,6,30.48,1,5.84,16.0,2,184
39.0,1,11,0,1,10,26.58,1,0.92,11.0,3,145
25.0,1,24,0,7,9,16.06,1,13.58,29.0,3,215
15.0,0,20,0,10,9,24.3,0,263.74,10.0,4,150
25.0,0,25,0,14,7,34.12,1,13.65,4.0,5,81
16.0,1,11,0,8,9,29.9,1,4.24,23.0,1,3
28.0,0,2,0,7,8,30.26,1,17.71,3.0,5,220
27.0,1,26,0,2,10,31.38,1,14.05,10.0,1,185
49.0,1,22,1,14,12,9.48,1,1.67,21.0,5,182
29.0,1,11,1,3,5,16.77,1,7.77,5.0,4,95
36.0,1,10,1,0,12,11.44,1,14.94,16.0,0,66
54.0,1,6,1,8,8,29.92,1,9.28,27.0,6,162
25.0,1,20,0,11,8,6.62,1,14.76,0.0,4,120
36.0,1,1,1,9,7,10.72,1,2.34,27.0,6,190
21.0,1,23,1,5,4,33.03,1,11.39,8.0,6,64
36.0,0,9,1,12,6,6.89,1,2.45,17.0,0,8
23.0,1,19,1,9,12,18.43,2,2289.93,9.0,5,9
43.0,0,20,0,2,10,31.43,1,1.92,15.0,5,176
44.0,1,23,1,14,9,21.93,1,5.79,30.0,3,210
35.0,1,14,0,4,9,23.15,1,13.04,29.0,6,88
49.0,1,20,0,13,8,33.26,1,17.78,27.0,0,66
30.0,0,24,0,4,10,11.01,1,3.4,6.0,5,99
18.0,0,23,1,0,4,22.95,0,93.21,15.0,6,121
42.0,1,13,0,2,8,10.32,1,1.23,24.0,5,174
38.0,0,18,0,11,11,26.08,1,10.76,23.0,5,38
36.0,0,19,1,14,6,13.17,1,10.71,1.0,5,116
24.0,1,18,1,0,10,32.6,1,14.61,25.0,2,167
16.0,0,12,0,1,12,18.69,0,248.46,26.0,6,200
49.0,1,14,0,2,7,29.93,0,11.975000000000001,16.0,3,150
31.0,1,3,0,5,10,15.01,1,11.81,25.0,2,99
16.0,1,22,0,7,6,23.58,1,8.12,6.0,0,63
50.0,0,17,0,8,11,16.56,0,222.9,4.0,0,47
39.0,0,23,1,1,10,24.82,0,313.7,28.0,4,160
26.0,1,3,0,1,12,24.5,0,174.79,14.0,4,214
43.0,1,15,1,8,12,7.37,1,18.71,0.0,4,194
18.0,1,16,0,8,11,11.44,0,29.26,9.0,0,19
36.0,1,0,0,12,9,5.57,2,2962.8,28.0,5,35
53.0,1,0,0,2,8,10.19,1,1.87,8.0,2,42
35.0,2,10,0,13,12,19.29,1,1.32,3.0,1,187
21.0,1,17,0,7,12,7.87,0,89.16,9.0,6,28
39.0,0,11,0,1,10,33.12,1,13.06,27.0,3,221
33.0,1,20,0,13,10,20.55,1,2.52,15.0,0,129
54.0,1,25,0,12,8,16.5,1,13.06,2.0,1,124
41.0,1,22,0,4,9,20.55,1,16.61,1.0,0,140
36.0,1,26,0,6,13,22.29,0,287.41,1.0,3,91
33.0,0,11,1,13,16,21.16,1,5.59,24.0,4,103
52.0,2,14,0,11,10,31.15,1,5.94,25.0,3,169
48.0,1,23,1,11,7,33.78,1,4.08,10.0,0,106
17.0,0,24,0,3,12,22.89,1,10.27,17.0,2,116
33.0,1,23,1,0,8,28.76,1,16.84,24.0,0,140
15.0,1,13,1,11,12,10.7,1,6.03,17.0,2,14
13.0,0,4,0,0,11,11.68,1,3.65,18.0,4,105
22.0,1,20,0,12,10,17.57,1,15.13,22.0,3,56
15.0,1,8,1,12,10,11.55,1,8.5,18.0,6,72
33.0,1,10,1,4,14,23.57,1,14.92,1.0,2,126
50.0,0,23,0,4,12,34.7,1,19.38,20.0,0,86
18.0,1,5,1,0,13,18.04,1,2.68,18.0,3,70
42.0,1,15,1,11,14,18.26,1,5.1,30.0,0,52
26.0,1,24,1,8,11,6.53,1,10.26,11.0,1,69
23.0,1,16,0,4,7,17.94,1,17.58,15.0,6,57
22.0,0,18,0,13,12,8.25,1,10.01,30.0,3,70
20.0,1,21,0,3,12,27.57,1,19.54,15.0,5,209
26.0,0,17,0,13,9,12.02,1,15.7,23.0,4,131
31.0,1,25,0,13,14,21.19,1,2.19,29.0,3,39
44.0,1,3,0,12,6,17.62,1,5.39,0.0,1,216
17.0,0,19,0,3,11,18.65,1,8.4,13.0,5,212
32.0,1,18,1,11,15,21.11,1,7.1,21.0,5,45
44.0,1,1,1,8,17,34.19,1,16.19,3.0,6,129
53.0,1,0,0,1,8,18.92,0,385.96,26.0,4,204
40.0,1,1,1,14,12,14.54,1,8.92,2.0,3,196
53.0,1,9,0,4,9,14.67,1,16.38,17.0,6,16
48.0,1,22,0,9,8,7.36,1,11.08,7.0,4,35
27.0,1,6,1,10,12,24.82,1,10.88,5.0,5,219
50.0,1,0,0,4,10,18.45,1,17.06,15.0,4,50
32.0,0,22,1,7,7,32.8,1,17.5,21.0,0,222
53.0,1,3,1,4,12,17.76,1,5.91,16.0,5,138
50.0,1,22,0,13,5,32.73,1,18.56,18.0,2,152
19.0,1,23,0,0,10,19.3,1,19.76,1.0,3,189
26.0,0,25,0,9,11,19.2,0,378.9,23.0,3,163
20.0,0,11,0,8,7,18.69,1,0.6,29.0,3,40
13.0,0,19,0,4,14,9.67,1,7.59,26.0,6,196
50.0,0,10,0,12,16,10.76,1,18.39,23.0,2,170
33.0,0,12,0,11,7,28.28,1,10.77,1.0,3,58
33.0,1,8,0,0,8,9.53,1,8.33,4.0,3,15
44.0,1,4,0,11,6,19.25,1,11.6,4.0,4,6
44.0,1,23,0,0,4,17.17,1,3.46,23.0,2,164
23.0,0,6,0,2,9,33.76,2,2499.02,14.0,2,72
31.0,1,25,1,10,16,22.43,1,19.67,17.0,1,123
23.0,1,13,1,10,8,26.3,1,11.975000000000001,16.0,3,150
39.0,1,16,1,11,11,18.4,0,219.51,24.0,4,150
42.0,1,22,0,12,12,23.53,0,377.43,9.0,2,169
33.0,0,14,0,12,9,23.09,1,3.25,1.0,6,103
53.0,0,20,0,3,10,9.07,1,10.6,17.0,5,177
41.0,0,23,0,3,11,23.84,1,2.01,5.0,5,32
31.0,1,16,0,9,5,10.12,0,67.85,0.0,1,134
21.0,0,15,1,11,8,31.29,1,3.35,17.0,2,147
22.0,0,11,0,12,12,29.67,1,7.15,27.0,1,137
33.0,1,4,0,6,9,32.72,1,1.74,0.0,6,171
51.0,0,16,0,14,5,13.08,1,9.39,0.0,0,217
47.0,2,0,0,5,11,23.76,1,5.99,30.0,6,8
52.0,1,17,0,4,14,5.17,0,289.37,15.0,2,60
25.0,0,6,1,7,9,33.45,1,15.08,9.0,6,221
22.0,0,8,1,3,12,27.92,1,19.67,11.0,1,63
48.0,0,9,0,3,8,12.05,1,5.81,18.0,6,52
47.0,0,1,0,0,6,25.74,1,13.55,30.0,1,132
31.0,0,10,0,3,12,20.62,1,10.33,25.0,2,129
22.0,0,13,0,0,8,15.01,1,17.86,21.0,3,126
14.0,0,2,1,6,14,20.13,1,16.77,24.0,3,203
40.0,0,5,1,10,17,16.29,1,17.67,11.0,6,26
51.0,1,22,1,11,7,23.47,1,15.62,13.0,0,123
35.0,1,9,1,10,11,23.41,1,11.975000000000001,16.0,3,150
52.0,1,13,1,2,10,31.19,1,11.58,5.0,0,23
36.0,0,19,1,12,9,20.76,0,266.49,4.0,1,186
33.0,0,13,0,5,15,9.03,1,4.37,15.0,5,3
15.0,0,18,1,1,8,18.29,1,18.52,3.0,2,47
37.0,1,2,0,0,7,23.76,1,11.28,25.0,3,93
